year,race_num,track,race_name,Length,Surface,finishing_position,start,car_num,driver,manu,points,laps,laps_led,status,team_name,stage_1,stage_2,Rating,race_win,Seg Points,pole_position,qualified_top5,qualified_top10,track_type,is_road_course,is_superspeedway,is_short_track,career_races,career_wins,career_win_pct,career_top5,career_top10,career_avg_finish,races_at_track,wins_at_track,avg_finish_at_track,best_finish_at_track,avg_finish_last_3,avg_finish_last_5,avg_finish_last_10,team_wins_this_season,team_top5_this_season,team_avg_finish_this_season,manu_wins_this_season,manu_win_pct_this_season
2025,4,Homestead-Miami Speedway,Baptist Health 200,1.5,paved,24,29,33,Frankie Muniz,Ford,13,134,0,running,Reaume Brothers Racing,0,0,44.0,0.0,0,0,0,0,Speedway,0,0,0,7,0.0,0.0,0.0,1.0,26.714285714285715,1,0.0,33.0,33.0,20.0,25.4,26.714285714285715,0.0,0.0,21.666666666666668,0.0,0.0
2025,4,Homestead-Miami Speedway,Baptist Health 200,1.5,paved,25,21,77,Andres Perez de Lara,Chevrolet,12,134,0,running,Spire Motorsports,0,0,50.2,0.0,0,0,0,0,Speedway,0,0,0,5,0.0,0.0,0.0,1.0,19.6,0,0.0,20.0,40.0,19.333333333333332,19.6,19.6,2.0,3.0,16.266666666666666,2.0,0.03225806451612903
2025,4,Homestead-Miami Speedway,Baptist Health 200,1.5,paved,26,27,5,Toni Breidinger,Toyota,11,133,0,running,TRICON Garage,0,0,39.3,0.0,0,0,0,0,Speedway,0,0,0,7,0.0,0.0,0.0,0.0,22.285714285714285,0,0.0,20.0,40.0,24.333333333333332,23.4,22.285714285714285,2.0,5.0,14.38888888888889,2.0,0.08333333333333333
2025,4,Homestead-Miami Speedway,Baptist Health 200,1.5,paved,27,28,02,Nathan Byrd,Chevrolet,10,133,0,running,Young's Motorsports,0,0,41.7,0.0,0,0,0,0,Speedway,0,0,0,6,0.0,0.0,0.0,0.0,27.5,1,0.0,29.0,29.0,30.333333333333332,29.2,27.5,0.0,0.0,27.25,2.0,0.031746031746031744
2025,4,Homestead-Miami Speedway,Baptist Health 200,1.5,paved,28,32,76,Spencer Boyd,Chevrolet,9,133,0,running,Freedom Racing Enterprises,0,0,35.0,0.0,0,0,0,0,Speedway,0,0,0,134,1.0,0.007462686567164179,3.0,5.0,24.611940298507463,5,0.0,29.6,22.0,21.0,22.6,23.5,0.0,0.0,21.0,2.0,0.03125
2025,4,Homestead-Miami Speedway,Baptist Health 200,1.5,paved,29,5,17,Giovanni Ruggiero,Toyota,8,131,0,running,TRICON Garage,0,0,45.5,0.0,0,0,1,1,Speedway,0,0,0,3,0.0,0.0,1.0,1.0,9.333333333333334,0,0.0,20.0,40.0,9.333333333333334,9.333333333333334,9.333333333333334,2.0,5.0,15.0,2.0,0.08
2025,4,Homestead-Miami Speedway,Baptist Health 200,1.5,paved,30,30,22,Keith McGee,Ford,7,130,0,running,Reaume Brothers Racing,0,0,31.5,0.0,0,0,0,0,Speedway,0,0,0,23,0.0,0.0,0.0,1.0,30.0,0,0.0,20.0,40.0,29.0,30.8,30.2,0.0,0.0,21.9,0.0,0.0
2025,4,Homestead-Miami Speedway,Baptist Health 200,1.5,paved,31,34,67,Michel Disdier,Chevrolet,6,128,0,running,Freedom Racing Enterprises,0,0,26.7,0.0,0,0,0,0,Speedway,0,0,0,2,0.0,0.0,0.0,0.0,15.0,0,0.0,20.0,40.0,15.0,15.0,15.0,0.0,0.0,22.75,2.0,0.03076923076923077
2025,4,Homestead-Miami Speedway,Baptist Health 200,1.5,paved,32,31,63,Akinori Ogata,Toyota,5,124,0,running,Akinori Performance,0,0,30.0,0.0,0,0,0,0,Speedway,0,0,0,15,0.0,0.0,0.0,0.0,28.333333333333332,0,0.0,20.0,40.0,27.666666666666668,29.0,29.7,0.0,0.0,20.0,2.0,0.07692307692307693
2025,4,Homestead-Miami Speedway,Baptist Health 200,1.5,paved,33,24,99,Ben Rhodes,Ford,4,83,0,suspension,ThorSport Racing,0,0,30.3,0.0,0,0,0,0,Speedway,0,0,0,213,7.0,0.03286384976525822,59.0,113.0,11.863849765258216,8,0.0,12.375,2.0,13.666666666666666,10.4,15.7,0.0,2.0,14.0,0.0,0.0
2025,4,Homestead-Miami Speedway,Baptist Health 200,1.5,paved,34,33,2,Stephen Mallozzi,Ford,3,15,0,vibration,Reaume Brothers Racing,0,0,23.2,0.0,0,0,0,0,Speedway,0,0,0,8,0.0,0.0,0.0,0.0,29.875,0,0.0,20.0,40.0,31.333333333333332,30.0,29.875,0.0,0.0,22.636363636363637,0.0,0.0
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,1,5,19,Daniel Hemric,Chevrolet,50,200,4,running,McAnally Hilgemann Racing,0,0,116.3,1.0,12,0,1,1,Short Track,0,0,1,54,0.0,0.0,16.0,32.0,11.074074074074074,5,0.0,17.4,9.0,11.333333333333334,12.4,10.3,0.0,3.0,17.75,2.0,0.030303030303030304
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,2,24,18,Tyler Ankrum,Chevrolet,37,200,10,running,McAnally Hilgemann Racing,0,0,96.5,0.0,0,0,0,0,Short Track,0,0,1,140,1.0,0.007142857142857143,18.0,53.0,15.785714285714286,9,0.0,16.666666666666668,5.0,5.666666666666667,16.8,13.5,1.0,4.0,16.764705882352942,3.0,0.04477611940298507
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,3,8,13,Jake Garcia,Ford,34,200,0,running,ThorSport Racing,0,0,78.2,0.0,0,0,0,1,Short Track,0,0,1,54,0.0,0.0,3.0,13.0,17.0,3,0.0,18.0,13.0,14.0,13.6,18.3,0.0,2.0,14.95,0.0,0.0
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,4,4,38,Chandler Smith,Ford,43,200,0,running,Front Row Motorsports,0,0,111.2,0.0,12,0,1,1,Short Track,0,0,1,66,5.0,0.07575757575757576,25.0,39.0,12.106060606060606,2,0.0,5.0,4.0,7.0,6.2,7.3,0.0,3.0,8.375,0.0,0.0
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,5,20,99,Ben Rhodes,Ford,32,200,0,running,ThorSport Racing,0,0,83.2,0.0,0,0,0,0,Short Track,0,0,1,214,7.0,0.03271028037383177,59.0,113.0,11.962616822429906,15,0.0,9.466666666666667,2.0,18.0,16.6,18.1,0.0,3.0,14.380952380952381,0.0,0.0
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,6,1,11,Corey Heim,Toyota,52,200,149,running,TRICON Garage,0,0,139.8,0.0,2,1,1,1,Short Track,0,0,1,68,13.0,0.19117647058823528,35.0,50.0,9.102941176470589,4,1.0,7.25,1.0,9.0,6.0,5.5,2.0,5.0,15.7,2.0,0.07407407407407407
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,7,21,77,Andres Perez de Lara,Chevrolet,30,200,0,running,Spire Motorsports,0,0,69.0,0.0,0,0,0,0,Short Track,0,0,1,6,0.0,0.0,0.0,1.0,20.5,0,0.0,20.0,40.0,23.0,22.8,20.5,2.0,3.0,16.8125,3.0,0.04411764705882353
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,8,10,71,Rajah Caruth,Chevrolet,29,200,17,running,Spire Motorsports,0,0,91.2,0.0,0,0,0,1,Short Track,0,0,1,54,1.0,0.018518518518518517,5.0,17.0,16.185185185185187,3,0.0,21.0,7.0,19.333333333333332,20.2,15.4,2.0,3.0,16.235294117647058,3.0,0.043478260869565216
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,9,12,52,Stewart Friesen,Toyota,29,200,0,running,Halmar Friesen Racing,0,0,83.7,0.0,0,0,0,0,Short Track,0,0,1,188,3.0,0.015957446808510637,49.0,87.0,13.659574468085106,12,0.0,14.0,5.0,8.0,13.0,12.7,0.0,1.0,11.75,2.0,0.07142857142857142
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,10,9,1,Lawless Alan,Toyota,31,200,0,running,TRICON Garage,0,0,87.3,0.0,18,0,0,1,Short Track,0,0,1,76,0.0,0.0,1.0,2.0,24.289473684210527,4,0.0,26.5,20.0,24.666666666666668,21.8,24.6,2.0,5.0,15.238095238095237,2.0,0.06896551724137931
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,11,7,34,Layne Riggs,Ford,26,200,0,running,Front Row Motorsports,0,0,80.7,0.0,0,0,0,1,Short Track,0,0,1,33,2.0,0.06060606060606061,10.0,14.0,15.696969696969697,2,0.0,10.5,6.0,9.0,10.0,10.9,0.0,4.0,7.888888888888889,0.0,0.0
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,12,16,17,Giovanni Ruggiero,Toyota,25,200,0,running,TRICON Garage,0,0,74.7,0.0,0,0,0,0,Short Track,0,0,1,4,0.0,0.0,1.0,1.0,14.25,0,0.0,20.0,40.0,18.333333333333332,14.25,14.25,2.0,5.0,15.0,2.0,0.06666666666666667
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,13,2,98,Ty Majeski,Ford,40,200,0,running,ThorSport Racing,0,0,109.8,0.0,6,0,1,1,Short Track,0,0,1,93,6.0,0.06451612903225806,30.0,51.0,12.021505376344086,4,0.0,7.0,2.0,7.666666666666667,5.4,7.5,0.0,4.0,13.954545454545455,0.0,0.0
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,14,13,07,William Byron,Chevrolet,0,200,0,running,Spire Motorsports,0,0,91.3,0.0,17,0,0,0,Short Track,0,0,1,29,8.0,0.27586206896551724,14.0,19.0,10.241379310344827,3,1.0,4.0,1.0,6.0,11.0,10.7,2.0,3.0,15.777777777777779,3.0,0.04285714285714286
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,15,23,42,Matt Mills,Chevrolet,22,200,0,running,Niece Motorsports,0,0,56.2,0.0,0,0,0,0,Short Track,0,0,1,50,0.0,0.0,2.0,3.0,23.5,2,0.0,24.0,19.0,14.333333333333334,19.4,23.9,0.0,1.0,15.333333333333334,3.0,0.04225352112676056
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,16,22,26,Dawson Sutton,Chevrolet,21,200,0,running,Rackley W.A.R.,0,0,55.5,0.0,0,0,0,0,Short Track,0,0,1,11,0.0,0.0,1.0,1.0,19.363636363636363,1,0.0,15.0,15.0,19.666666666666668,20.8,18.5,0.0,0.0,21.0,3.0,0.041666666666666664
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,17,26,76,Spencer Boyd,Chevrolet,20,200,0,running,Freedom Racing Enterprises,0,0,50.5,0.0,0,0,0,0,Short Track,0,0,1,135,1.0,0.007407407407407408,3.0,5.0,24.637037037037036,9,0.0,22.555555555555557,15.0,24.0,23.8,23.5,0.0,0.0,24.4,3.0,0.0410958904109589
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,18,29,90,Justin Carroll,Toyota,19,200,0,running,Terry Carroll Motorsports,0,0,45.0,0.0,0,0,0,0,Short Track,0,0,1,11,0.0,0.0,0.0,0.0,29.727272727272727,2,0.0,28.5,25.0,29.0,28.4,30.4,0.0,0.0,28.0,2.0,0.06451612903225806
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,19,17,91,Jack Wood,Chevrolet,18,200,0,running,McAnally Hilgemann Racing,0,0,56.5,0.0,0,0,0,0,Short Track,0,0,1,65,0.0,0.0,0.0,3.0,23.646153846153847,4,0.0,26.5,18.0,24.0,26.2,22.9,1.0,5.0,15.944444444444445,3.0,0.04054054054054054
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,20,35,84,Patrick Staropoli,Toyota,0,200,0,running,Cook Racing,0,0,47.7,0.0,0,0,0,0,Short Track,0,0,1,1,0.0,0.0,0.0,0.0,31.0,0,0.0,20.0,40.0,31.0,31.0,31.0,0.0,0.0,20.0,2.0,0.0625
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,21,6,15,Tanner Gray,Toyota,26,200,0,running,TRICON Garage,0,0,86.5,0.0,12,0,0,1,Short Track,0,0,1,121,0.0,0.0,11.0,28.0,17.578512396694215,7,0.0,17.857142857142858,3.0,11.666666666666666,13.6,17.6,2.0,5.0,14.869565217391305,2.0,0.06060606060606061
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,22,27,66,Luke Baldwin,Ford,15,200,0,running,ThorSport Racing,0,0,64.8,0.0,0,0,0,0,Short Track,0,0,1,0,0.0,0.0,0.0,0.0,20.0,0,0.0,20.0,40.0,20.0,20.0,20.0,0.0,4.0,13.91304347826087,0.0,0.0
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,23,18,44,Matthew Gould,Chevrolet,14,200,0,running,Niece Motorsports,0,0,58.7,0.0,0,0,0,0,Short Track,0,0,1,2,0.0,0.0,0.0,0.0,30.0,1,0.0,27.0,27.0,30.0,30.0,30.0,0.0,1.0,15.307692307692308,3.0,0.04
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,24,25,5,Toni Breidinger,Toyota,13,199,0,running,TRICON Garage,0,0,43.8,0.0,0,0,0,0,Short Track,0,0,1,8,0.0,0.0,0.0,0.0,22.75,0,0.0,20.0,40.0,23.666666666666668,25.2,22.75,2.0,5.0,15.125,2.0,0.058823529411764705
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,25,11,81,Connor Mosack,Chevrolet,26,198,0,running,McAnally Hilgemann Racing,0,0,87.9,0.0,8,0,0,0,Short Track,0,0,1,15,0.0,0.0,1.0,4.0,19.733333333333334,0,0.0,20.0,40.0,21.333333333333332,20.8,17.4,1.0,5.0,16.105263157894736,3.0,0.039473684210526314
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,26,3,45,Kaden Honeycutt,Chevrolet,29,198,20,running,Niece Motorsports,0,0,100.5,0.0,4,0,1,1,Short Track,0,0,1,38,0.0,0.0,2.0,12.0,17.736842105263158,4,0.0,26.0,9.0,9.333333333333334,14.0,17.5,0.0,1.0,15.857142857142858,3.0,0.03896103896103896
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,27,14,88,Matt Crafton,Ford,10,197,0,running,ThorSport Racing,0,0,62.7,0.0,0,0,0,0,Short Track,0,0,1,299,13.0,0.043478260869565216,87.0,187.0,10.7123745819398,22,2.0,9.818181818181818,1.0,14.666666666666666,18.0,16.8,0.0,4.0,14.25,0.0,0.0
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,28,30,02,Nathan Byrd,Chevrolet,9,196,0,running,Young's Motorsports,0,0,34.3,0.0,0,0,0,0,Short Track,0,0,1,7,0.0,0.0,0.0,0.0,27.428571428571427,0,0.0,20.0,40.0,29.0,28.8,27.428571428571427,0.0,0.0,27.2,3.0,0.038461538461538464
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,29,19,9,Grant Enfinger,Chevrolet,8,195,0,DVP,CR7 Motorsports,0,0,51.3,0.0,0,0,0,0,Short Track,0,0,1,197,12.0,0.06091370558375635,68.0,119.0,10.218274111675127,12,1.0,11.083333333333334,1.0,7.0,6.0,6.7,0.0,2.0,6.25,3.0,0.0379746835443038
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,30,32,2,Cody Dennison,Ford,7,195,0,running,Reaume Brothers Racing,0,0,28.8,0.0,0,0,0,0,Short Track,0,0,1,0,0.0,0.0,0.0,0.0,20.0,0,0.0,20.0,40.0,20.0,20.0,20.0,0.0,0.0,23.583333333333332,0.0,0.0
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,31,28,22,Alan Waller,Ford,6,174,0,running,Reaume Brothers Racing,0,0,32.2,0.0,0,0,0,0,Short Track,0,0,1,0,0.0,0.0,0.0,0.0,20.0,0,0.0,20.0,40.0,20.0,20.0,20.0,0.0,0.0,24.076923076923077,0.0,0.0
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,32,15,7,Corey Day,Chevrolet,0,158,0,suspension,Spire Motorsports,0,0,56.5,0.0,0,0,0,0,Short Track,0,0,1,6,0.0,0.0,0.0,0.0,21.0,1,0.0,18.0,18.0,20.0,21.6,21.0,2.0,3.0,15.68421052631579,3.0,0.0375
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,33,31,33,Frankie Muniz,Ford,4,133,0,rear end,Reaume Brothers Racing,0,0,31.8,0.0,0,0,0,0,Short Track,0,0,1,8,0.0,0.0,0.0,1.0,26.375,0,0.0,20.0,40.0,24.666666666666668,23.6,26.375,0.0,0.0,24.571428571428573,0.0,0.0
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,34,33,6,Norm Benning,Chevrolet,3,89,0,brakes,Norm Benning Racing,0,0,26.7,0.0,0,0,0,0,Short Track,0,0,1,172,0.0,0.0,0.0,0.0,25.872093023255815,11,0.0,28.90909090909091,24.0,24.333333333333332,25.0,26.5,0.0,0.0,16.0,3.0,0.037037037037037035
2025,5,Martinsville Speedway,Boys and Girls Club of the Blue Ridge 200,0.526,paved,35,34,67,Ryan Roulette,Chevrolet,2,73,0,handling,Freedom Racing Enterprises,0,0,23.2,0.0,0,0,0,0,Short Track,0,0,1,0,0.0,0.0,0.0,0.0,20.0,0,0.0,20.0,40.0,20.0,20.0,20.0,0.0,0.0,23.166666666666668,3.0,0.036585365853658534
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,1,3,38,Chandler Smith,Ford,59,250,127,running,Front Row Motorsports,0,0,145.5,1.0,3,0,1,1,Short Track,0,0,1,67,5.0,0.07462686567164178,26.0,40.0,11.985074626865671,4,1.0,4.25,1.0,6.666666666666667,6.2,7.1,0.0,4.0,8.2,0.0,0.0
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,2,11,07,Kyle Larson,Chevrolet,0,250,0,running,Spire Motorsports,0,0,102.2,0.0,0,0,0,0,Short Track,0,0,1,16,4.0,0.25,9.0,12.0,9.1875,0,0.0,20.0,40.0,12.333333333333334,8.4,9.9,2.0,3.0,16.5,3.0,0.03614457831325301
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,3,4,11,Corey Heim,Toyota,41,250,16,running,TRICON Garage,0,0,116.6,0.0,0,0,1,1,Short Track,0,0,1,69,13.0,0.18840579710144928,35.0,51.0,9.057971014492754,4,1.0,4.75,1.0,3.3333333333333335,6.8,5.9,2.0,5.0,15.48,2.0,0.05714285714285714
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,4,2,18,Tyler Ankrum,Chevrolet,46,250,0,running,McAnally Hilgemann Racing,0,0,115.6,0.0,9,0,1,1,Short Track,0,0,1,141,1.0,0.0070921985815602835,19.0,54.0,15.687943262411348,7,0.0,15.428571428571429,5.0,5.333333333333333,10.6,12.7,1.0,5.0,16.55,3.0,0.03571428571428571
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,5,6,99,Ben Rhodes,Ford,43,250,0,running,ThorSport Racing,0,0,92.8,0.0,11,0,0,1,Short Track,0,0,1,215,7.0,0.03255813953488372,60.0,114.0,11.930232558139535,11,0.0,13.545454545454545,5.0,17.333333333333332,15.8,15.9,0.0,4.0,14.76,1.0,0.0196078431372549
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,6,9,34,Layne Riggs,Ford,38,250,0,running,Front Row Motorsports,0,0,87.1,0.0,0,0,0,1,Short Track,0,0,1,34,2.0,0.058823529411764705,10.0,14.0,15.558823529411764,2,1.0,5.5,1.0,6.0,10.2,11.9,1.0,5.0,7.545454545454546,1.0,0.019230769230769232
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,7,5,13,Jake Garcia,Ford,35,250,0,running,ThorSport Racing,0,0,84.0,0.0,17,0,1,1,Short Track,0,0,1,55,0.0,0.0,4.0,14.0,16.745454545454546,4,0.0,17.0,11.0,12.0,11.4,16.5,0.0,5.0,14.384615384615385,1.0,0.018867924528301886
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,8,22,45,Kaden Honeycutt,Chevrolet,37,250,0,running,Niece Motorsports,0,0,100.2,0.0,0,0,0,0,Short Track,0,0,1,39,0.0,0.0,2.0,12.0,17.94871794871795,4,0.0,21.25,12.0,16.0,17.8,16.6,0.0,1.0,16.533333333333335,3.0,0.03529411764705882
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,9,12,71,Rajah Caruth,Chevrolet,29,250,85,running,Spire Motorsports,0,0,92.5,0.0,0,0,0,0,Short Track,0,0,1,55,1.0,0.01818181818181818,5.0,18.0,16.036363636363635,4,0.0,12.75,3.0,12.333333333333334,19.2,15.9,2.0,4.0,15.80952380952381,3.0,0.03488372093023256
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,10,14,17,Giovanni Ruggiero,Toyota,27,250,0,running,TRICON Garage,0,0,72.4,0.0,0,0,0,0,Short Track,0,0,1,5,0.0,0.0,1.0,1.0,13.8,0,0.0,20.0,40.0,18.666666666666668,13.8,13.8,2.0,6.0,15.0,2.0,0.05555555555555555
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,11,19,91,Jack Wood,Chevrolet,26,250,0,running,McAnally Hilgemann Racing,0,0,69.0,0.0,0,0,0,0,Short Track,0,0,1,66,0.0,0.0,0.0,3.0,23.575757575757574,3,0.0,27.666666666666668,21.0,23.333333333333332,23.0,23.2,1.0,6.0,15.952380952380953,3.0,0.034482758620689655
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,12,24,9,Grant Enfinger,Chevrolet,25,250,0,running,CR7 Motorsports,0,0,75.5,0.0,0,0,0,0,Short Track,0,0,1,198,12.0,0.06060606060606061,68.0,119.0,10.313131313131313,9,0.0,6.666666666666667,2.0,13.333333333333334,10.8,7.9,0.0,2.0,10.8,3.0,0.03409090909090909
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,13,1,19,Daniel Hemric,Chevrolet,30,250,8,running,McAnally Hilgemann Racing,0,0,92.7,0.0,0,1,1,1,Short Track,0,0,1,55,1.0,0.01818181818181818,17.0,33.0,10.89090909090909,2,0.0,3.5,3.0,6.333333333333333,8.4,9.3,1.0,6.0,15.727272727272727,3.0,0.033707865168539325
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,14,35,75,Parker Kligerman,Chevrolet,23,250,0,running,Henderson Motorsports,0,0,62.8,0.0,0,0,0,0,Short Track,0,0,1,92,3.0,0.03260869565217391,19.0,44.0,14.380434782608695,9,0.0,10.333333333333334,2.0,21.0,23.8,23.1,0.0,0.0,36.0,3.0,0.03333333333333333
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,15,29,7,Corey Day,Chevrolet,0,250,0,running,Spire Motorsports,0,0,73.2,0.0,18,0,0,0,Short Track,0,0,1,7,0.0,0.0,0.0,0.0,22.571428571428573,1,0.0,18.0,18.0,24.666666666666668,21.6,22.571428571428573,2.0,4.0,15.5,3.0,0.03296703296703297
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,16,27,88,Matt Crafton,Ford,29,250,0,running,ThorSport Racing,0,0,78.6,0.0,14,0,0,0,Short Track,0,0,1,300,13.0,0.043333333333333335,87.0,187.0,10.766666666666667,14,0.0,9.071428571428571,2.0,16.333333333333332,19.6,18.9,0.0,5.0,14.11111111111111,1.0,0.018518518518518517
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,17,16,26,Dawson Sutton,Chevrolet,20,250,0,running,Rackley W.A.R.,0,0,58.7,0.0,0,0,0,0,Short Track,0,0,1,12,0.0,0.0,1.0,1.0,19.083333333333332,0,0.0,20.0,40.0,19.333333333333332,20.0,18.3,0.0,0.0,20.0,3.0,0.03260869565217391
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,18,17,15,Tanner Gray,Toyota,25,250,0,running,TRICON Garage,0,0,70.2,0.0,0,0,0,0,Short Track,0,0,1,122,0.0,0.0,11.0,28.0,17.60655737704918,6,0.0,20.833333333333332,3.0,13.666666666666666,15.6,17.4,2.0,6.0,14.814814814814815,2.0,0.05405405405405406
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,19,10,77,Andres Perez de Lara,Chevrolet,18,250,0,running,Spire Motorsports,0,0,62.4,0.0,0,0,0,1,Short Track,0,0,1,7,0.0,0.0,0.0,2.0,18.571428571428573,0,0.0,20.0,40.0,16.333333333333332,18.0,18.571428571428573,2.0,4.0,15.478260869565217,3.0,0.03225806451612903
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,20,15,42,Matt Mills,Chevrolet,17,249,0,running,Niece Motorsports,0,0,51.5,0.0,0,0,0,0,Short Track,0,0,1,51,0.0,0.0,2.0,3.0,23.333333333333332,3,0.0,25.666666666666668,25.0,15.0,17.4,22.9,0.0,1.0,16.0,3.0,0.031914893617021274
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,21,31,22,Tyler Tomassi,Ford,0,246,0,running,Reaume Brothers Racing,0,0,46.2,0.0,0,0,0,0,Short Track,0,0,1,2,0.0,0.0,0.0,0.0,32.5,1,0.0,34.0,34.0,32.5,32.5,32.5,0.0,0.0,25.133333333333333,1.0,0.01818181818181818
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,22,21,66,Luke Fenhaus,Ford,15,243,0,running,ThorSport Racing,0,0,48.5,0.0,0,0,0,0,Short Track,0,0,1,6,0.0,0.0,0.0,2.0,16.0,0,0.0,20.0,40.0,19.0,17.2,16.0,0.0,5.0,14.178571428571429,1.0,0.017857142857142856
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,23,20,44,Bayley Currey,Chevrolet,24,237,14,suspension,Niece Motorsports,0,0,98.4,0.0,0,0,0,0,Short Track,0,0,1,70,0.0,0.0,4.0,8.0,20.65714285714286,5,0.0,17.2,11.0,14.333333333333334,16.0,19.9,0.0,1.0,16.235294117647058,3.0,0.031578947368421054
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,24,25,81,Connor Mosack,Chevrolet,13,234,0,running,McAnally Hilgemann Racing,0,0,51.8,0.0,0,0,0,0,Short Track,0,0,1,16,0.0,0.0,1.0,4.0,20.0625,2,0.0,25.5,20.0,21.333333333333332,24.2,17.7,1.0,6.0,15.608695652173912,3.0,0.03125
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,25,28,5,Toni Breidinger,Toyota,12,227,0,running,TRICON Garage,0,0,44.3,0.0,0,0,0,0,Short Track,0,0,1,9,0.0,0.0,0.0,0.0,22.88888888888889,0,0.0,20.0,40.0,23.666666666666668,24.6,22.88888888888889,2.0,6.0,14.928571428571429,2.0,0.05263157894736842
2025,6,Bristol Motor Speedway,Weather Guard Truck Race,0.533,paved,26,23,90,Justin Carroll,Toyota,11,222,0,running,Terry Carroll Motorsports,0,0,34.2,0.0,0,0,0,0,Short Track,0,0,1,12,0.0,0.0,0.0,0.0,28.75,1,0.0,36.0,36.0,23.666666666666668,26.4,28.8,0.0,0.0,23.0,2.0,0.05128205128205128
